date,close
2018-12-18,0.87940
2018-12-19,0.87840
2018-12-20,0.87320
2018-12-21,0.87910
2018-12-24,0.87620
2018-12-25,0.87710
2018-12-26,0.88030
2018-12-27,0.87480
2018-12-28,0.87360
2018-12-31,0.87270
2019-01-01,0.87150
2019-01-02,0.88170
2019-01-03,0.87760
2019-01-04,0.87740
2019-01-07,0.87120
2019-01-08,0.87370
2019-01-09,0.86560
2019-01-10,0.86930
2019-01-11,0.87170
2019-01-14,0.87180
2019-01-15,0.87650
2019-01-16,0.87730
2019-01-17,0.87800
2019-01-18,0.87970
2019-01-21,0.87930
2019-01-22,0.87990
2019-01-23,0.87860
2019-01-24,0.88460
2019-01-25,0.87680
2019-01-28,0.87470
2019-01-29,0.87420
2019-01-30,0.87060
2019-01-31,0.87340
2019-02-01,0.87270
2019-02-04,0.87420
2019-02-05,0.87650
2019-02-06,0.87940
2019-02-07,0.88150
2019-02-08,0.88340
2019-02-11,0.88660
2019-02-12,0.88250
2019-02-13,0.88810
2019-02-14,0.88500
2019-02-15,0.88520
2019-02-18,0.88370
2019-02-19,0.88160
2019-02-20,0.88110
2019-02-21,0.88190
2019-02-22,0.88320
2019-02-25,0.88000
2019-02-26,0.87750
2019-02-27,0.87910
2019-02-28,0.87920
2019-03-01,0.87900
2019-03-04,0.88190
2019-03-05,0.88470
2019-03-06,0.88410
2019-03-07,0.89330
2019-03-08,0.88940
2019-03-11,0.88760
2019-03-12,0.88550
2019-03-13,0.88180
2019-03-14,0.88430
2019-03-15,0.88260
2019-03-18,0.88190
2019-03-19,0.88050
2019-03-20,0.87530
2019-03-21,0.87870
2019-03-22,0.88450
2019-03-25,0.88360
2019-03-26,0.88660
2019-03-27,0.88870
2019-03-28,0.89040
2019-03-29,0.89120
2019-04-01,0.89210
2019-04-02,0.89220
2019-04-03,0.88920
2019-04-04,0.89090
2019-04-05,0.89140
2019-04-08,0.88810
2019-04-09,0.88730
2019-04-10,0.88650
2019-04-11,0.88790
2019-04-12,0.88490
2019-04-15,0.88450
2019-04-16,0.88620
2019-04-17,0.88480
2019-04-18,0.88970
2019-04-19,0.88910
2019-04-22,0.88790
2019-04-23,0.89090
2019-04-24,0.89600
2019-04-25,0.89760
